Response ID,Participant #,condition,Block #,"Block total order (cond1 = 1:8, cond2 = 9:16)",Step Presentation Order,Left Top Title,Right Top Title,Left Bottom Title,Right Bottom Title,Stim sentence ENG,"Correct = c, Incorrect = x",RT of stimulus
R_1K0zDGqu01Eq5Rw,37,2,6,14,38,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,C,90
R_1K0zDGqu01Eq5Rw,37,2,6,14,39,TYPE 1,TYPE 2,None,None,Putting something off until tomorrow is not the way I do it,X,189
R_1K0zDGqu01Eq5Rw,37,2,6,14,40,TYPE 1,TYPE 2,None,None,I always finish important jobs with time to spare,X,210
R_1K0zDGqu01Eq5Rw,37,2,6,14,INSTRUCTIONS OF CURRENT BLOCK,TYPE 1,TYPE 2,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,9957
R_1K0zDGqu01Eq5Rw,37,2,7,15,1,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,X,509
R_1K0zDGqu01Eq5Rw,37,2,7,15,2,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,X,160
R_1K0zDGqu01Eq5Rw,37,2,7,15,3,TYPE 1,TYPE 2,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,C,120
R_1K0zDGqu01Eq5Rw,37,2,7,15,4,TYPE 1,TYPE 2,FALSE,TRUTH,I am climbing on a mountain,X,179
R_1K0zDGqu01Eq5Rw,37,2,7,15,5,TYPE 1,TYPE 2,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,10
R_1K0zDGqu01Eq5Rw,37,2,7,15,6,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,189
R_1K0zDGqu01Eq5Rw,37,2,7,15,7,TYPE 1,TYPE 2,FALSE,TRUTH,I always finish important jobs with time to spare,X,190
R_1K0zDGqu01Eq5Rw,37,2,7,15,8,TYPE 1,TYPE 2,FALSE,TRUTH,I am buying groceries now  ,X,160
R_1K0zDGqu01Eq5Rw,37,2,7,15,9,TYPE 1,TYPE 2,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,X,205
R_1K0zDGqu01Eq5Rw,37,2,7,15,10,TYPE 1,TYPE 2,FALSE,TRUTH,I am infront of a computer right now,C,65
R_1K0zDGqu01Eq5Rw,37,2,7,15,11,TYPE 1,TYPE 2,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,X,179
R_1K0zDGqu01Eq5Rw,37,2,7,15,12,TYPE 1,TYPE 2,FALSE,TRUTH,My fingers are on the keyboard,X,160
R_1K0zDGqu01Eq5Rw,37,2,7,15,13,TYPE 1,TYPE 2,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,C,169
R_1K0zDGqu01Eq5Rw,37,2,7,15,14,TYPE 1,TYPE 2,FALSE,TRUTH,I am reading what is on the screen,C,5
R_1K0zDGqu01Eq5Rw,37,2,7,15,15,TYPE 1,TYPE 2,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,164
R_1K0zDGqu01Eq5Rw,37,2,7,15,16,TYPE 1,TYPE 2,FALSE,TRUTH,I am at the beach,C,28
R_1K0zDGqu01Eq5Rw,37,2,7,15,17,TYPE 1,TYPE 2,FALSE,TRUTH,I put the necessary time into even boring tasks,X,200
R_1K0zDGqu01Eq5Rw,37,2,7,15,18,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing an electric guitar,X,190
R_1K0zDGqu01Eq5Rw,37,2,7,15,19,TYPE 1,TYPE 2,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,C,59
R_1K0zDGqu01Eq5Rw,37,2,7,15,20,TYPE 1,TYPE 2,FALSE,TRUTH,I am doing an experiment in psychology,X,339
R_1K0zDGqu01Eq5Rw,37,2,7,15,INSTRUCTIONS OF CURRENT BLOCK,TYPE 1,TYPE 2,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,4946
R_1K0zDGqu01Eq5Rw,37,2,8,16,1,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,X,669
R_1K0zDGqu01Eq5Rw,37,2,8,16,2,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing an electric guitar,C,109
R_1K0zDGqu01Eq5Rw,37,2,8,16,3,TYPE 1,TYPE 2,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,X,180
R_1K0zDGqu01Eq5Rw,37,2,8,16,4,TYPE 1,TYPE 2,FALSE,TRUTH,I am at the beach,X,189
R_1K0zDGqu01Eq5Rw,37,2,8,16,5,TYPE 1,TYPE 2,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,180
R_1K0zDGqu01Eq5Rw,37,2,8,16,6,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,C,89
R_1K0zDGqu01Eq5Rw,37,2,8,16,7,TYPE 1,TYPE 2,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,X,151
R_1K0zDGqu01Eq5Rw,37,2,8,16,8,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,C,128
R_1K0zDGqu01Eq5Rw,37,2,8,16,9,TYPE 1,TYPE 2,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,19
R_1K0zDGqu01Eq5Rw,37,2,8,16,10,TYPE 1,TYPE 2,FALSE,TRUTH,I am doing an experiment in psychology,C,160
R_1K0zDGqu01Eq5Rw,37,2,8,16,11,TYPE 1,TYPE 2,FALSE,TRUTH,I always finish important jobs with time to spare,C,18
R_1K0zDGqu01Eq5Rw,37,2,8,16,12,TYPE 1,TYPE 2,FALSE,TRUTH,My fingers are on the keyboard,C,130
R_1K0zDGqu01Eq5Rw,37,2,8,16,13,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,C,59
R_1K0zDGqu01Eq5Rw,37,2,8,16,14,TYPE 1,TYPE 2,FALSE,TRUTH,I am buying groceries now  ,X,199
R_1K0zDGqu01Eq5Rw,37,2,8,16,15,TYPE 1,TYPE 2,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started ,C,74
R_1K0zDGqu01Eq5Rw,37,2,8,16,16,TYPE 1,TYPE 2,FALSE,TRUTH,I am infront of a computer right now,X,155
R_1K0zDGqu01Eq5Rw,37,2,8,16,17,TYPE 1,TYPE 2,FALSE,TRUTH,I promise myself I'll do something and then drag my feet ,X,165
R_1K0zDGqu01Eq5Rw,37,2,8,16,18,TYPE 1,TYPE 2,FALSE,TRUTH,I am reading what is on the screen,C,164
R_1K0zDGqu01Eq5Rw,37,2,8,16,19,TYPE 1,TYPE 2,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it ,C,29
R_1K0zDGqu01Eq5Rw,37,2,8,16,20,TYPE 1,TYPE 2,FALSE,TRUTH,I am climbing on a mountain,X,209
R_1K0zDGqu01Eq5Rw,37,2,8,16,21,TYPE 1,TYPE 2,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,209
R_1K0zDGqu01Eq5Rw,37,2,8,16,22,TYPE 1,TYPE 2,FALSE,TRUTH,I am infront of a computer right now,C,50
R_1K0zDGqu01Eq5Rw,37,2,8,16,23,TYPE 1,TYPE 2,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it ,X,169
R_1K0zDGqu01Eq5Rw,37,2,8,16,24,TYPE 1,TYPE 2,FALSE,TRUTH,I am reading what is on the screen,C,169
R_1K0zDGqu01Eq5Rw,37,2,8,16,25,TYPE 1,TYPE 2,FALSE,TRUTH,I always finish important jobs with time to spare,C,30
R_1K0zDGqu01Eq5Rw,37,2,8,16,26,TYPE 1,TYPE 2,FALSE,TRUTH,My fingers are on the keyboard,C,141
R_1K0zDGqu01Eq5Rw,37,2,8,16,27,TYPE 1,TYPE 2,FALSE,TRUTH,When I have a deadline; I wait till the last minute,X,169
R_1K0zDGqu01Eq5Rw,37,2,8,16,28,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing an electric guitar,C,94
R_1K0zDGqu01Eq5Rw,37,2,8,16,29,TYPE 1,TYPE 2,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,74
R_1K0zDGqu01Eq5Rw,37,2,8,16,30,TYPE 1,TYPE 2,FALSE,TRUTH,I am climbing on a mountain,C,130
R_1K0zDGqu01Eq5Rw,37,2,8,16,31,TYPE 1,TYPE 2,FALSE,TRUTH,I promise myself I'll do something and then drag my feet ,C,58
R_1K0zDGqu01Eq5Rw,37,2,8,16,32,TYPE 1,TYPE 2,FALSE,TRUTH,I am buying groceries now  ,C,180
R_1K0zDGqu01Eq5Rw,37,2,8,16,33,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,C,4
R_1K0zDGqu01Eq5Rw,37,2,8,16,34,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,C,183
R_1K0zDGqu01Eq5Rw,37,2,8,16,35,TYPE 1,TYPE 2,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started ,X,199
R_1K0zDGqu01Eq5Rw,37,2,8,16,36,TYPE 1,TYPE 2,FALSE,TRUTH,I am doing an experiment in psychology,X,179
R_1K0zDGqu01Eq5Rw,37,2,8,16,37,TYPE 1,TYPE 2,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,79
R_1K0zDGqu01Eq5Rw,37,2,8,16,38,TYPE 1,TYPE 2,FALSE,TRUTH,I am at the beach,X,214
R_1K0zDGqu01Eq5Rw,37,2,8,16,39,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,204
R_1K0zDGqu01Eq5Rw,37,2,8,16,40,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,229
R_1K0zDGqu01Eq5Rw,37,2,8,16,INSTRUCTIONS OF CURRENT BLOCK,TYPE 1,TYPE 2,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,7762
R_beIhgKGX652HFiV,38,1,1,1,1,FALSE,TRUTH,None,None,I am at the beach,C,398
R_beIhgKGX652HFiV,38,1,1,1,2,FALSE,TRUTH,None,None,My fingers are on the keyboard,C,49
R_beIhgKGX652HFiV,38,1,1,1,3,FALSE,TRUTH,None,None,I am buying groceries now  ,C,129
R_beIhgKGX652HFiV,38,1,1,1,4,FALSE,TRUTH,None,None,I am watching the computer screen,C,19
R_beIhgKGX652HFiV,38,1,1,1,5,FALSE,TRUTH,None,None,I am doing an experiment in psychology,X,138
R_beIhgKGX652HFiV,38,1,1,1,6,FALSE,TRUTH,None,None,I am climbing on a mountain,X,160
R_beIhgKGX652HFiV,38,1,1,1,7,FALSE,TRUTH,None,None,I am reading what is on the screen,C,119
R_beIhgKGX652HFiV,38,1,1,1,8,FALSE,TRUTH,None,None,I am infront of a computer right now,X,149
R_beIhgKGX652HFiV,38,1,1,1,9,FALSE,TRUTH,None,None,I am watching the news,C,70
R_beIhgKGX652HFiV,38,1,1,1,10,FALSE,TRUTH,None,None,I am playing an electric guitar,X,148
R_beIhgKGX652HFiV,38,1,1,1,11,FALSE,TRUTH,None,None,My fingers are on the keyboard,C,59
R_beIhgKGX652HFiV,38,1,1,1,12,FALSE,TRUTH,None,None,I am climbing on a mountain,C,109
R_beIhgKGX652HFiV,38,1,1,1,13,FALSE,TRUTH,None,None,I am at the beach,X,209
R_beIhgKGX652HFiV,38,1,1,1,14,FALSE,TRUTH,None,None,I am doing an experiment in psychology,C,109
R_beIhgKGX652HFiV,38,1,1,1,15,FALSE,TRUTH,None,None,I am playing an electric guitar,C,50
R_beIhgKGX652HFiV,38,1,1,1,16,FALSE,TRUTH,None,None,I am watching the news,X,169
R_beIhgKGX652HFiV,38,1,1,1,17,FALSE,TRUTH,None,None,I am reading what is on the screen,C,64
R_beIhgKGX652HFiV,38,1,1,1,18,FALSE,TRUTH,None,None,I am infront of a computer right now,X,144
R_beIhgKGX652HFiV,38,1,1,1,19,FALSE,TRUTH,None,None,I am buying groceries now  ,C,139
R_beIhgKGX652HFiV,38,1,1,1,20,FALSE,TRUTH,None,None,I am watching the computer screen,C,10
R_beIhgKGX652HFiV,38,1,1,1,INSTRUCTIONS OF CURRENT BLOCK,FALSE,TRUTH,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,5523
R_beIhgKGX652HFiV,38,1,2,2,1,TYPE 2,TYPE 1,None,None,I am an incurable time waster - 1,C,2938
R_beIhgKGX652HFiV,38,1,2,2,2,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it - 2,C,2849
R_beIhgKGX652HFiV,38,1,2,2,3,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started - 1,C,1959
R_beIhgKGX652HFiV,38,1,2,2,4,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important - 1,C,9309
R_beIhgKGX652HFiV,38,1,2,2,5,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare - 2,C,1408
R_beIhgKGX652HFiV,38,1,2,2,6,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet - 1,C,339
R_beIhgKGX652HFiV,38,1,2,2,7,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks - 2,C,49
R_beIhgKGX652HFiV,38,1,2,2,8,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores  - 2,X,189
R_beIhgKGX652HFiV,38,1,2,2,9,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute - 1,C,129
R_beIhgKGX652HFiV,38,1,2,2,10,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it - 2,C,20
R_beIhgKGX652HFiV,38,1,2,2,11,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it  - 2,X,159
R_beIhgKGX652HFiV,38,1,2,2,12,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started - 1,C,129
R_beIhgKGX652HFiV,38,1,2,2,13,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare - 2,C,18
R_beIhgKGX652HFiV,38,1,2,2,14,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet - 1,C,99
R_beIhgKGX652HFiV,38,1,2,2,15,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important - 1,X,139
R_beIhgKGX652HFiV,38,1,2,2,16,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores  - 2,C,69
R_beIhgKGX652HFiV,38,1,2,2,17,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute - 1,C,64
R_beIhgKGX652HFiV,38,1,2,2,18,TYPE 2,TYPE 1,None,None,I am an incurable time waster - 1,X,134
R_beIhgKGX652HFiV,38,1,2,2,19,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks - 2,C,119
R_beIhgKGX652HFiV,38,1,2,2,20,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it  - 2,X,189
R_beIhgKGX652HFiV,38,1,2,2,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,22671
R_beIhgKGX652HFiV,38,1,3,3,1,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,2288
R_beIhgKGX652HFiV,38,1,3,3,2,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,X,2139
R_beIhgKGX652HFiV,38,1,3,3,3,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,C,1068
R_beIhgKGX652HFiV,38,1,3,3,4,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,379
R_beIhgKGX652HFiV,38,1,3,3,5,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,X,169
R_beIhgKGX652HFiV,38,1,3,3,6,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,C,20
R_beIhgKGX652HFiV,38,1,3,3,7,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,131
R_beIhgKGX652HFiV,38,1,3,3,8,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,10
R_beIhgKGX652HFiV,38,1,3,3,9,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,128
R_beIhgKGX652HFiV,38,1,3,3,10,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,X,138
R_beIhgKGX652HFiV,38,1,3,3,11,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,X,161
R_beIhgKGX652HFiV,38,1,3,3,12,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,74
R_beIhgKGX652HFiV,38,1,3,3,13,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,X,154
R_beIhgKGX652HFiV,38,1,3,3,14,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,49
R_beIhgKGX652HFiV,38,1,3,3,15,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,129
R_beIhgKGX652HFiV,38,1,3,3,16,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,4
R_beIhgKGX652HFiV,38,1,3,3,17,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,X,149
R_beIhgKGX652HFiV,38,1,3,3,18,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,143
R_beIhgKGX652HFiV,38,1,3,3,19,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,139
R_beIhgKGX652HFiV,38,1,3,3,20,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,74
R_beIhgKGX652HFiV,38,1,3,3,21,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,79
R_beIhgKGX652HFiV,38,1,3,3,22,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,134
R_beIhgKGX652HFiV,38,1,3,3,23,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,X,169
R_beIhgKGX652HFiV,38,1,3,3,24,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,279
R_beIhgKGX652HFiV,38,1,3,3,25,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,19
R_beIhgKGX652HFiV,38,1,3,3,26,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,X,389
R_beIhgKGX652HFiV,38,1,3,3,27,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,C,159
R_beIhgKGX652HFiV,38,1,3,3,28,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,29
R_beIhgKGX652HFiV,38,1,3,3,29,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,X,189
R_beIhgKGX652HFiV,38,1,3,3,30,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,X,239
R_beIhgKGX652HFiV,38,1,3,3,31,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,380
R_beIhgKGX652HFiV,38,1,3,3,32,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,200
R_beIhgKGX652HFiV,38,1,3,3,33,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,C,29
R_beIhgKGX652HFiV,38,1,3,3,34,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,169
R_beIhgKGX652HFiV,38,1,3,3,35,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,69
R_beIhgKGX652HFiV,38,1,3,3,36,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,159
R_beIhgKGX652HFiV,38,1,3,3,37,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,X,199
R_beIhgKGX652HFiV,38,1,3,3,38,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,69
R_beIhgKGX652HFiV,38,1,3,3,39,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,X,219
R_beIhgKGX652HFiV,38,1,3,3,40,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,X,319
R_beIhgKGX652HFiV,38,1,3,3,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,12783
R_beIhgKGX652HFiV,38,1,4,4,1,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,C,3108
R_beIhgKGX652HFiV,38,1,4,4,2,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,1188
R_beIhgKGX652HFiV,38,1,4,4,3,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,1951
R_beIhgKGX652HFiV,38,1,4,4,4,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,1639
R_beIhgKGX652HFiV,38,1,4,4,5,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,1439
R_beIhgKGX652HFiV,38,1,4,4,6,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,799
R_beIhgKGX652HFiV,38,1,4,4,7,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,X,680
R_beIhgKGX652HFiV,38,1,4,4,8,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,X,140
R_beIhgKGX652HFiV,38,1,4,4,9,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,C,138
R_beIhgKGX652HFiV,38,1,4,4,10,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,5
R_beIhgKGX652HFiV,38,1,4,4,11,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,133
R_beIhgKGX652HFiV,38,1,4,4,12,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,10
R_beIhgKGX652HFiV,38,1,4,4,13,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,169
R_beIhgKGX652HFiV,38,1,4,4,14,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,C,89
R_beIhgKGX652HFiV,38,1,4,4,15,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,X,109
R_beIhgKGX652HFiV,38,1,4,4,16,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,X,169
R_beIhgKGX652HFiV,38,1,4,4,17,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,X,159
R_beIhgKGX652HFiV,38,1,4,4,18,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,X,170
R_beIhgKGX652HFiV,38,1,4,4,19,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,0
R_beIhgKGX652HFiV,38,1,4,4,20,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,127
R_beIhgKGX652HFiV,38,1,4,4,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,14261
R_beIhgKGX652HFiV,38,1,5,5,1,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,C,5360
R_beIhgKGX652HFiV,38,1,5,5,2,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,1469
R_beIhgKGX652HFiV,38,1,5,5,3,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,C,1599
R_beIhgKGX652HFiV,38,1,5,5,4,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,C,728
R_beIhgKGX652HFiV,38,1,5,5,5,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,310
R_beIhgKGX652HFiV,38,1,5,5,6,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,X,149
R_beIhgKGX652HFiV,38,1,5,5,7,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,129
R_beIhgKGX652HFiV,38,1,5,5,8,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,X,129
R_beIhgKGX652HFiV,38,1,5,5,9,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,X,139
R_beIhgKGX652HFiV,38,1,5,5,10,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,79
R_beIhgKGX652HFiV,38,1,5,5,11,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,159
R_beIhgKGX652HFiV,38,1,5,5,12,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,40
R_beIhgKGX652HFiV,38,1,5,5,13,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,119
R_beIhgKGX652HFiV,38,1,5,5,14,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,X,139
R_beIhgKGX652HFiV,38,1,5,5,15,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,X,239
R_beIhgKGX652HFiV,38,1,5,5,16,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,X,199
R_beIhgKGX652HFiV,38,1,5,5,17,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,X,169
R_beIhgKGX652HFiV,38,1,5,5,18,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,109
R_beIhgKGX652HFiV,38,1,5,5,19,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,79
R_beIhgKGX652HFiV,38,1,5,5,20,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,X,169
R_beIhgKGX652HFiV,38,1,5,5,21,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,49
R_beIhgKGX652HFiV,38,1,5,5,22,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,X,164
R_beIhgKGX652HFiV,38,1,5,5,23,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,174
R_beIhgKGX652HFiV,38,1,5,5,24,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,X,180
R_beIhgKGX652HFiV,38,1,5,5,25,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,C,119
R_beIhgKGX652HFiV,38,1,5,5,26,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,159
R_beIhgKGX652HFiV,38,1,5,5,27,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,59
R_beIhgKGX652HFiV,38,1,5,5,28,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,X,149
R_beIhgKGX652HFiV,38,1,5,5,29,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,159
R_beIhgKGX652HFiV,38,1,5,5,30,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,49
R_beIhgKGX652HFiV,38,1,5,5,31,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,X,159
R_beIhgKGX652HFiV,38,1,5,5,32,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,X,410
